"question_idx","token","token_text","early_decoder","probe_output"
"8","366"," be","observer_correct_answer","[0.20468687099899496, 0.03728899151424304, 0.6171855058284046, 0.14083863165835747]"
"8","7284"," option","observer_correct_answer","[0.2602535822976134, 0.12763472663107195, 0.25100821842937154, 0.36110347264194304]"
"8","345"," C","observer_correct_answer","[0.12416979035270803, 0.39136537288731027, 0.3995101834083681, 0.08495465335161369]"
"8","339",".\n\n","observer_correct_answer","[0.15270269336335673, 0.0027704613488383476, 0.3741637509437355, 0.47036309434406937]"
"8","39059","Wait","observer_correct_answer","[0.6596647503323579, 0.1041800048797983, 0.03537844734160384, 0.20077679744623977]"
"8","14",",","observer_correct_answer","[0.22530128572155472, 0.2762751130151531, 0.4486925712935405, 0.049731029969751664]"
"8","2513"," let","observer_correct_answer","[0.41052683700931375, 0.13963388565783194, 0.2701602057015352, 0.1796790716313192]"
"8","678"," me","observer_correct_answer","[0.293612158515001, 0.04405069667014351, 0.020957205452422925, 0.6413799393624325]"
"8","1635"," make","observer_correct_answer","[0.333214260640957, 0.07042949429316708, 0.482380870294785, 0.11397537477109101]"
"8","3645"," sure","observer_correct_answer","[0.22752951845805267, 0.23635291678099052, 0.2034779353284978, 0.33263962943245906]"
"8","342"," I","observer_correct_answer","[0.1534286317678804, 0.6406283367087051, 0.1805619667976579, 0.025381064725756814]"
"8","4571","'m","observer_correct_answer","[0.03706854657570564, 0.6940442414196203, 0.26234789885675935, 0.006539313147914662]"
"8","554"," not","observer_correct_answer","[0.20464540412223553, 0.079235145034499, 0.11739355182579682, 0.5987258990174686]"
"8","24394"," mixing","observer_correct_answer","[0.4553206735760268, 0.06371018975694681, 0.2317244380732326, 0.24924469859379383]"
"8","5657"," anything","observer_correct_answer","[0.27541270039528504, 0.2310017156152351, 0.2657732415650513, 0.22781234242442855]"
"8","890"," up","observer_correct_answer","[0.2906546477350747, 0.5680379736193736, 0.05807588908192282, 0.08323148956362898]"
"8","16",".","observer_correct_answer","[0.5208600806195219, 0.050232746601396615, 0.41173426207811503, 0.01717291070096639]"
"8","34916"," Flex","observer_correct_answer","[0.2592603403924406, 0.25440318708463877, 0.2171267948314527, 0.26920967769146786]"
"8","296","ion","observer_correct_answer","[0.6119304917354553, 0.024356777729776066, 0.08089117509520048, 0.2828215554395681]"
"8","344"," is","observer_correct_answer","[0.1776437270377558, 0.15819906011734033, 0.23761091671830056, 0.4265462961266034]"
"8","41294"," bending","observer_correct_answer","[0.10575921570455676, 0.22955922367565415, 0.30610770489065753, 0.3585738557291315]"
"8","7212"," toward","observer_correct_answer","[0.21534007259912064, 0.359114029773335, 0.26971922736871845, 0.1558266702588259]"
"8","270"," the","observer_correct_answer","[0.47829031550162665, 0.005952436592167171, 0.4500578128013457, 0.06569943510486054]"
"8","3197"," body","observer_correct_answer","[0.7787336321124265, 0.03640093614473922, 0.07296675127728378, 0.11189868046555033]"
"8","14",",","observer_correct_answer","[0.44919363700760523, 0.022700956699981095, 0.02898805167967986, 0.49911735461273377]"
"8","14452"," yes","observer_correct_answer","[0.1761442228173663, 0.08482330822382632, 0.5988652869213686, 0.1401671820374389]"
"8","16",".","observer_correct_answer","[0.2324883240025464, 0.4152556436117662, 0.1923396187222669, 0.15991641366342038]"
"8","3089"," Ab","observer_correct_answer","[0.4378289647871862, 0.08049388513166271, 0.33030165695951325, 0.15137549312163767]"
"8","8096","duction","observer_correct_answer","[0.8181726513132414, 0.09311267953371767, 0.02274105417733375, 0.06597361497570732]"
"8","344"," is","observer_correct_answer","[0.24514999324467376, 0.20398496749599954, 0.42768854203645623, 0.12317649722287043]"
"8","36905"," lifting","observer_correct_answer","[0.0024487260219041122, 0.4865530551138862, 0.2684695189600714, 0.24252869990413845]"
"8","3543"," away","observer_correct_answer","[0.29404347395693736, 0.0014777055924662858, 0.2687840221281016, 0.43569479832249464]"
"8","14",",","observer_correct_answer","[0.30731711519773247, 0.14000711984842973, 0.20969088679936984, 0.34298487815446793]"
"8","927"," ev","observer_correct_answer","[0.8036605635551279, 0.07485203082290466, 0.11447545690375785, 0.007011948718209632]"
"8","8914","ersion","observer_correct_answer","[0.4187759366527401, 0.018712060582510712, 0.18106042674932932, 0.38145157601542]"
"8","344"," is","observer_correct_answer","[0.10308094606000102, 0.2160742647075371, 0.19951754380899894, 0.4813272454234629]"
"8","36905"," lifting","observer_correct_answer","[0.3431479455781254, 0.1483911531680006, 0.0002826352865421922, 0.5081782659673318]"
"8","7212"," toward","observer_correct_answer","[0.039671227413041715, 0.5756714323242236, 0.09841806756529509, 0.2862392726974397]"
"8","14",",","observer_correct_answer","[0.03571239855056536, 0.47848528872498464, 0.20646817178189453, 0.2793341409425555]"
"8","305"," and","observer_correct_answer","[0.41544340583123324, 0.06327352393088505, 0.24251875919365137, 0.2787643110442304]"
"8","8510"," pron","observer_correct_answer","[0.648858385542445, 0.05149977509446342, 0.15435239245202298, 0.14528944691106857]"
"8","341","ation","observer_correct_answer","[0.12151812163122824, 0.37994244442838676, 0.2761890673125496, 0.22235036662783553]"
"8","344"," is","observer_correct_answer","[0.32059446344701337, 0.06977797962087501, 0.011973508005491303, 0.5976540489266203]"
"8","29618"," spreading","observer_correct_answer","[0.25336484877322213, 0.5409421275360251, 0.19687485604607802, 0.008818167644674874]"
"8","270"," the","observer_correct_answer","[0.013954283482059354, 0.24656054702864197, 0.1648388014437562, 0.5746463680455425]"
"8","17558"," fingers","observer_correct_answer","[0.060701894801317505, 0.10124908081451327, 0.70861486724146, 0.12943415714270934]"
"8","16",".","observer_correct_answer","[0.2704564662804828, 0.32882428644958583, 0.075206009504687, 0.32551323776524427]"
"8","3016"," So","observer_correct_answer","[0.21260515944662914, 0.23511088349615905, 0.16433154347776047, 0.3879524135794514]"
"8","39339"," yeah","observer_correct_answer","[0.15776073948350725, 0.09737412457752363, 0.42328010335888244, 0.3215850325800867]"
"8","14",",","observer_correct_answer","[0.061425992911377854, 0.03800746133290111, 0.7055929839455076, 0.1949735618102135]"
"8","345"," C","observer_correct_answer","[0.34996787525450684, 0.4543053128705297, 0.062125619443568016, 0.13360119243139548]"
"8","344"," is","observer_correct_answer","[0.08788790231084613, 0.12509934152119542, 0.5086213728776106, 0.2783913832903479]"
"8","4813"," correct","observer_correct_answer","[0.041702810193115, 0.3054412217753201, 0.20861041121999802, 0.44424555681156686]"
"8","603",".\n","observer_correct_answer","[0.1302908534857881, 0.12188779126377627, 0.16376918847930996, 0.5840521667711257]"
"8","128799","</think>","observer_correct_answer","[0.14966429058797368, 0.5317854472987559, 0.2852948628515586, 0.03325539926171195]"
"8","271","\n\n","observer_correct_answer","[0.18038825394210858, 0.6323926486999228, 0.13384386228508974, 0.053375235072878675]"
"8","671","The","observer_correct_answer","[0.18091572659109423, 0.35026912394719895, 0.05012745883979667, 0.41868769062191014]"
"8","4813"," correct","observer_correct_answer","[0.6912502975493665, 0.22732906925599342, 0.07073195985531125, 0.010688673339328797]"
"8","2112"," term","observer_correct_answer","[0.15094642754608045, 0.1254922275854106, 0.39430558974536156, 0.3292557551231473]"
"8","362"," for","observer_correct_answer","[0.16383845843437714, 0.13562691927391832, 0.2443010485347661, 0.4562335737569385]"
"8","41294"," bending","observer_correct_answer","[0.42750888977486207, 0.18222454366721844, 0.3838159024069545, 0.006450664150965142]"
"8","270"," the","observer_correct_answer","[0.42048079663243354, 0.05171303754489865, 0.5233865971797219, 0.004419568642945836]"
"8","91857"," forearm","observer_correct_answer","[0.08787379678912412, 0.11277329892053473, 0.015242725671612247, 0.784110178618729]"
"8","7212"," toward","observer_correct_answer","[0.1417547804857333, 0.03193021408501151, 0.40743016236286234, 0.41888484306639284]"
"8","270"," the","observer_correct_answer","[0.7351172225385425, 0.1307739472704085, 0.02342004183075659, 0.11068878836029235]"
"8","3197"," body","observer_correct_answer","[0.026906622992675554, 0.2115296315206084, 0.48342554766664647, 0.2781381978200695]"
"8","344"," is","observer_correct_answer","[0.0208343587576617, 0.27009986912642603, 0.1199560253087961, 0.5891097468071163]"
"8","34916"," Flex","observer_correct_answer","[0.1542068751220191, 0.6056014785613705, 0.21373074531948955, 0.026460900997120812]"
"8","296","ion","observer_correct_answer","[0.4992123005964604, 0.20956838747556986, 0.038247509572111295, 0.2529718023558583]"
"8","16",".","observer_correct_answer","[0.2277297564559053, 0.14395709400008538, 0.4247992928990857, 0.2035138566449237]"
"8","1004"," \n\n","observer_correct_answer","[0.14698827471538095, 0.034038187367085464, 0.034596185924470224, 0.7843773519930632]"
"8","37557","Final","observer_correct_answer","[0.13758941633376792, 0.4765866763694543, 0.14526116631941072, 0.24056274097736705]"
"8","3287"," answer","observer_correct_answer","[0.26442278973623723, 0.24013844554616723, 0.4027490714741572, 0.09268969324343819]"
"8","28",":","observer_correct_answer","[0.046089920625247735, 0.25902946728587367, 0.2868930886480225, 0.40798752344085604]"
"8","345"," C","observer_correct_answer","[0.545054350702139, 0.004560234144334651, 0.10812395862382924, 0.3422614565296969]"
"8","16",".","observer_correct_answer","[0.024543363702275438, 0.11675677578517987, 0.5638883412380428, 0.2948115192745019]"
"8","34916"," Flex","observer_correct_answer","[0.20665482881927158, 0.06376041266918164, 0.06620656439371593, 0.6633781941178307]"
"8","296","ion","observer_correct_answer","[0.1764931241899405, 0.007273486601421744, 0.6317405984229777, 0.18449279078566014]"
"9","0","","probe_model_answer_correct","[0.032025797599893976, 0.9679742024001061]"
"9","33001","Okay","probe_model_answer_correct","[0.6514820161469417, 0.34851798385305827]"
"9","14",",","probe_model_answer_correct","[0.4290864283182857, 0.5709135716817143]"
"9","832"," so","probe_model_answer_correct","[0.240201247672672, 0.7597987523273281]"
"9","342"," I","probe_model_answer_correct","[0.10447922237624828, 0.8955207776237516]"
"9","1309"," need","probe_model_answer_correct","[0.14216971807281653, 0.8578302819271835]"
"9","304"," to","probe_model_answer_correct","[0.6755277646938779, 0.324472235306122]"
"9","5991"," figure","probe_model_answer_correct","[0.2621461288213275, 0.7378538711786725]"
"9","798"," out","probe_model_answer_correct","[0.8316549158862547, 0.16834508411374527]"
"9","778"," which","probe_model_answer_correct","[0.9071291207055824, 0.09287087929441767]"
"9","294"," of","probe_model_answer_correct","[0.8626236470428553, 0.1373763529571448]"
"9","270"," the","probe_model_answer_correct","[0.5398074231936857, 0.46019257680631426]"
"9","6536"," options","probe_model_answer_correct","[0.406996468007076, 0.5930035319929239]"
"9","334"," A","probe_model_answer_correct","[0.4275205818377618, 0.5724794181622381]"
"9","304"," to","probe_model_answer_correct","[0.2742085207273477, 0.7257914792726524]"
"9","420"," D","probe_model_answer_correct","[0.4831109650830511, 0.5168890349169488]"
"9","2455"," best","probe_model_answer_correct","[0.5685420415251052, 0.43145795847489476]"
"9","13308"," describes","probe_model_answer_correct","[0.8352123293704331, 0.16478767062956687]"
"9","270"," the","probe_model_answer_correct","[0.34998364348999295, 0.6500163565100071]"
"9","4456"," structure","probe_model_answer_correct","[0.6483534587988504, 0.3516465412011496]"
"9","396"," that","probe_model_answer_correct","[0.3840930121534009, 0.615906987846599]"
"9","65783"," collects","probe_model_answer_correct","[0.5826468466690524, 0.41735315333094763]"
"9","29659"," urine","probe_model_answer_correct","[0.8882693493082212, 0.11173065069177884]"
"9","295"," in","probe_model_answer_correct","[0.091368803918916, 0.908631196081084]"
"9","270"," the","probe_model_answer_correct","[0.1871878531761727, 0.8128121468238273]"
"9","3197"," body","probe_model_answer_correct","[0.5180308999171306, 0.4819691000828696]"
"9","16",".","probe_model_answer_correct","[0.11592564540216724, 0.8840743545978329]"
"9","4480"," Let","probe_model_answer_correct","[0.38861302875687415, 0.6113869712431258]"
"9","678"," me","probe_model_answer_correct","[0.7945648694515131, 0.205435130548487]"
"9","1904"," start","probe_model_answer_correct","[0.29192510841979435, 0.7080748915802056]"
"9","513"," by","probe_model_answer_correct","[0.5560000144932171, 0.4439999855067828]"
"9","96703"," recalling","probe_model_answer_correct","[0.4580425697970541, 0.5419574302029457]"
"9","1205"," what","probe_model_answer_correct","[0.34893798317609603, 0.6510620168239039]"
"9","342"," I","probe_model_answer_correct","[0.7395601780024458, 0.2604398219975543]"
"9","1153"," know","probe_model_answer_correct","[0.11106853338332415, 0.8889314666166758]"
"9","943"," about","probe_model_answer_correct","[0.7543346346975608, 0.24566536530243913]"
"9","270"," the","probe_model_answer_correct","[0.8493152212450042, 0.1506847787549958]"
"9","2883"," human","probe_model_answer_correct","[0.1024729924711379, 0.8975270075288622]"
"9","3197"," body","probe_model_answer_correct","[0.2156332171120246, 0.7843667828879753]"
"9","16",".","probe_model_answer_correct","[0.8614112502663704, 0.13858874973362956]"
"9","342"," I","probe_model_answer_correct","[0.8980993394646966, 0.1019006605353035]"
"9","6360"," remember","probe_model_answer_correct","[0.47795999521405225, 0.5220400047859477]"
"9","396"," that","probe_model_answer_correct","[0.9478651127550876, 0.052134887244912345]"
"9","270"," the","probe_model_answer_correct","[0.4540533076787314, 0.5459466923212687]"
"9","3197"," body","probe_model_answer_correct","[0.5404413394863625, 0.45955866051363753]"
"9","769"," has","probe_model_answer_correct","[0.4826495172079621, 0.517350482792038]"
"9","1688"," different","probe_model_answer_correct","[0.46643708325151856, 0.5335629167484816]"
"9","5949"," parts","probe_model_answer_correct","[0.2459879068568574, 0.7540120931431424]"
"9","14",",","probe_model_answer_correct","[0.6496719556170503, 0.35032804438294973]"
"9","305"," and","probe_model_answer_correct","[0.19472767649586564, 0.8052723235041344]"
"9","1660"," each","probe_model_answer_correct","[0.020878811188560567, 0.9791211888114393]"
