"question_idx","sentence_idx","layer_idx","early_decoder","probe_output","probe_ans","sentence_text"
"1","10","1","observer_correct_answer","[0.24317708762925455, 0.1969332370259062, 0.26432632228362957, 0.29556335306120946]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","2","observer_correct_answer","[0.23994103303588052, 0.2224039538971246, 0.23977837864716772, 0.2978766344198272]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","3","observer_correct_answer","[0.23587894008994567, 0.2856051038561648, 0.2268919482001999, 0.2516240078536898]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","4","observer_correct_answer","[0.25524670998132104, 0.23357180928322963, 0.2529051738007607, 0.2582763069346886]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","5","observer_correct_answer","[0.24951388524506346, 0.2816122502191375, 0.2446278976153106, 0.22424596692048837]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","6","observer_correct_answer","[0.2217342908803494, 0.272416745172121, 0.2606770223646764, 0.245171941582853]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","7","observer_correct_answer","[0.2596256397267427, 0.22406014725727752, 0.23865688912988514, 0.2776573238860947]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","8","observer_correct_answer","[0.32774268984064014, 0.2507918363642667, 0.19758831543653665, 0.22387715835855648]","A","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","9","observer_correct_answer","[0.27259793067577975, 0.2476138773747734, 0.21693716590472806, 0.262851026044719]","A","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","10","observer_correct_answer","[0.1965745841891031, 0.2718185473328532, 0.2593856749672849, 0.27222119351075874]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","11","observer_correct_answer","[0.27799271371448847, 0.21193491230511455, 0.24148548984450208, 0.2685868841358947]","A","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","12","observer_correct_answer","[0.24669726405895365, 0.26210304481851815, 0.23927265164293016, 0.25192703947959816]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","13","observer_correct_answer","[0.25521282729472816, 0.236325348109584, 0.26440442267758985, 0.24405740191809794]","C","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","14","observer_correct_answer","[0.25279816606943056, 0.2576549370595764, 0.24976697649165222, 0.23977992037934073]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","15","observer_correct_answer","[0.25299598143429336, 0.2722286396831979, 0.19337004958324694, 0.28140532929926193]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","16","observer_correct_answer","[0.2450859119668236, 0.23874722651162306, 0.27648207100374433, 0.23968479051780897]","C","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","17","observer_correct_answer","[0.3136524235248477, 0.22716257486699726, 0.23868055542347352, 0.22050444618468165]","A","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","18","observer_correct_answer","[0.2300287489616932, 0.2601481595902976, 0.2573368082419374, 0.2524862832060719]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","19","observer_correct_answer","[0.2681861000254979, 0.2627988976386063, 0.2661508818106515, 0.20286412052524436]","A","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","20","observer_correct_answer","[0.27435179484811617, 0.22581618145616617, 0.2799371774366094, 0.21989484625910824]","C","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","21","observer_correct_answer","[0.2244340798408916, 0.31028122858030627, 0.23094499648805897, 0.23433969509074315]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","22","observer_correct_answer","[0.24232137647540766, 0.23837014554461192, 0.25913880897442004, 0.2601696690055604]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","23","observer_correct_answer","[0.28764556593352153, 0.2673179687358791, 0.219240311225893, 0.2257961541047064]","A","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","24","observer_correct_answer","[0.2378411587594138, 0.2603716866136695, 0.26518519982644423, 0.23660195480047252]","C","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","25","observer_correct_answer","[0.2397217577437035, 0.24780804451453015, 0.22132952660846272, 0.2911406711333038]","D","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
"1","10","26","observer_correct_answer","[0.2301174601476361, 0.28110720804100753, 0.26702327198862635, 0.22175205982273014]","B","This seems more plausible. The bundle is made of Purkinje fibres, and it's just one of the connections, not the only one. The bundle branch leaf is another connection, so D says it forms one of several, which makes sense.

"
